[INFO] Connecting to vehicle at 127.0.0.1:14550 ...
[INFO] Setting GUIDED mode ...
[INFO] Arming motors ...
[INFO] Taking off to 15.0 m ...
[TAKEOFF] Alt: -0.22 m
[TAKEOFF] Alt: -0.21 m
[TAKEOFF] Alt: -0.21 m
[TAKEOFF] Alt: -0.17 m
[TAKEOFF] Alt: -0.14 m
[TAKEOFF] Alt: -0.13 m
[TAKEOFF] Alt: -0.14 m
[TAKEOFF] Alt: -0.15 m
[TAKEOFF] Alt: -0.14 m
[TAKEOFF] Alt: -0.13 m
[TAKEOFF] Alt: -0.12 m
[TAKEOFF] Alt: -0.12 m
[TAKEOFF] Alt: -0.10 m
[TAKEOFF] Alt: -0.08 m
[TAKEOFF] Alt: -0.06 m
[TAKEOFF] Alt: -0.06 m
[TAKEOFF] Alt: -0.06 m
[TAKEOFF] Alt: -0.01 m
[TAKEOFF] Alt: 0.05 m
[INFO] Target altitude reached (≈95%).
[INFO] Loading YOLO model: yolo11l.pt
[INFO] Entering detection + control loop ... (press 'q' to quit window)
[CONTROL] det_conf=0.92 | err_x=83.4px err_y=-106.8px | cmd vx=5.00 vy=1.67 vz=-3.20 | meas vx=0.00 vy=-0.01 vz=-0.02 | Alt=-0.15
[CONTROL] det_conf=0.91 | err_x=82.9px err_y=-106.6px | cmd vx=5.00 vy=1.66 vz=-3.20 | meas vx=0.00 vy=-0.01 vz=-0.02 | Alt=-0.13
[CONTROL] det_conf=0.92 | err_x=84.0px err_y=-106.6px | cmd vx=5.00 vy=1.68 vz=-3.20 | meas vx=0.00 vy=-0.01 vz=-0.02 | Alt=-0.13
[CONTROL] det_conf=0.91 | err_x=84.8px err_y=-106.6px | cmd vx=5.00 vy=1.70 vz=-3.20 | meas vx=0.00 vy=-0.01 vz=-0.03 | Alt=-0.12
[CONTROL] det_conf=0.92 | err_x=84.9px err_y=-106.6px | cmd vx=5.00 vy=1.70 vz=-3.20 | meas vx=0.00 vy=-0.01 vz=-0.03 | Alt=-0.12
[CONTROL] det_conf=0.91 | err_x=84.7px err_y=-106.5px | cmd vx=5.00 vy=1.69 vz=-3.20 | meas vx=0.00 vy=-0.02 vz=-0.03 | Alt=-0.10
[CONTROL] det_conf=0.91 | err_x=84.0px err_y=-106.1px | cmd vx=5.00 vy=1.68 vz=-3.18 | meas vx=0.00 vy=-0.02 vz=-0.03 | Alt=-0.10
[CONTROL] det_conf=0.91 | err_x=83.9px err_y=-106.2px | cmd vx=5.00 vy=1.68 vz=-3.19 | meas vx=0.00 vy=-0.02 vz=-0.03 | Alt=-0.09
[CONTROL] det_conf=0.92 | err_x=83.9px err_y=-106.2px | cmd vx=5.00 vy=1.68 vz=-3.19 | meas vx=0.00 vy=-0.02 vz=-0.03 | Alt=-0.09
[CONTROL] det_conf=0.92 | err_x=83.7px err_y=-106.3px | cmd vx=5.00 vy=1.67 vz=-3.19 | meas vx=0.00 vy=-0.02 vz=-0.03 | Alt=-0.08
[CONTROL] det_conf=0.91 | err_x=83.0px err_y=-106.2px | cmd vx=5.00 vy=1.66 vz=-3.19 | meas vx=0.00 vy=-0.02 vz=-0.03 | Alt=-0.08
[CONTROL] det_conf=0.91 | err_x=81.7px err_y=-106.5px | cmd vx=5.00 vy=1.63 vz=-3.20 | meas vx=0.00 vy=-0.01 vz=-0.03 | Alt=-0.07
[CONTROL] det_conf=0.91 | err_x=79.7px err_y=-107.0px | cmd vx=5.00 vy=1.59 vz=-3.21 | meas vx=0.00 vy=-0.01 vz=-0.03 | Alt=-0.07
[CONTROL] det_conf=0.90 | err_x=78.9px err_y=-107.0px | cmd vx=5.00 vy=1.58 vz=-3.21 | meas vx=0.00 vy=-0.01 vz=-0.03 | Alt=-0.09
[CONTROL] det_conf=0.92 | err_x=79.0px err_y=-106.0px | cmd vx=5.00 vy=1.58 vz=-3.18 | meas vx=0.00 vy=-0.01 vz=-0.03 | Alt=-0.09
